TreeNum	RecordNum	Response	Elevation	Easting	Northing	ElevCat	IndEdge15M	IndDBHIn	DeadDist	DeadDistInd	PropJP25	NeighQMD25	NeighSDIAlt25	NeighBSA25	BSADead25	BSADeadInd25	PropJP5	NeighQMD5	NeighSDIAlt5	NeighBSA5	BSADead5	BSADeadInd5	PropJP1	NeighQMD1	NeighSDIAlt1	NeighBSA1	BSADead1	BSADeadInd1	PropJP15	NeighQMD15	NeighSDIAlt15	NeighBSA15	BSADead15	BSADeadInd15	TreesPClus	BAPClus	NeighBSA9125	NeighBSA915	NeighBSA911	NeighBSA9115	BSADead25NEW	BSADeadInd25NEW	BSADead5NEW	BSADeadInd5NEW	BSADead1NEW	BSADeadInd1NEW	BSADead15NEW	BSADeadInd15NEW
94	13144	0	2113	766229.6156	4333830.419	1	1	5	45.35556695	1	0.5	19.15724406	30.52094667	24.019416	0	0	0.733333333	14.76143624	49.28759404	35.652798	0	0	0.725806452	16.32186343	121.8188417	90.083718	0	0	0.657894737	15.41160419	206.8685608	147.677958	0	0	15	24.128496	24.019416	35.652798	90.083718	147.677958	0	0	0	0	0	0	0	0
95	13145	0	2113	766228.3328	4333829.899	1	1	36	44.95488737	1	0.454545455	19.95221564	30.19221098	23.883066	0	0	0.733333333	16.18332475	57.8321533	42.852078	0	0	0.75	16.32789025	117.6115909	87.242184	0	0	0.654867257	15.51134327	207.580012	148.283352	0	0	15	24.128496	23.883066	42.852078	87.242184	148.283352	0	0	0	0	0	0	0	0
98	13148	0	2113	766232.5824	4333841.038	1	0	5	40.12364983	1	0.774193548	13.6121388	44.33303959	31.327776	0	0	0.75	12.68365089	61.67095734	42.115788	0	0	0.701923077	15.03713352	180.223517	128.256264	0	0	0.646258503	15.13659269	258.9258626	182.441754	1.22715	1	15	24.128496	31.327776	42.115788	128.256264	183.668904	0	0	0	0	0	0	1.22715	1
100	13150	0	2118	766228.3947	4333851.232	1	0	9	31.12962824	1	0.735294118	13.48746695	49.73053087	33.73299	0	0	0.677419355	14.60280574	102.6752893	72.107334	0	0	0.640350877	14.9932138	197.0097544	138.542508	1.22715	1	0.597560976	15.26328761	283.2485497	198.214722	13.85316	1	15	24.128496	33.73299	72.107334	139.769658	212.067882	0	0	0	0	1.22715	1	13.85316	1
101	13151	0	2118	766228.6209	4333853.236	1	0	5	30.48441101	1	0.692307692	13.75984496	59.18834511	40.272336	0	0	0.642857143	15	122.0599004	85.9005	0	0	0.652173913	14.85957663	195.6972243	137.288088	1.22715	1	0.604790419	15.21304404	285.2289601	199.436418	14.39856	1	15	24.128496	40.272336	85.9005	138.515238	213.834978	0	0	0	0	1.22715	1	14.39856	1
102	13152	0	2118	766228.1415	4333854.01	1	0	5	29.74240854	1	0.692307692	13.75984496	59.18834511	40.272336	0	0	0.633802817	15.02204952	124.2524641	87.383988	0	0	0.654545455	14.66725742	183.5153663	127.890846	1.22715	1	0.590361446	15.20186746	279.8319847	195.36228	18.37998	1	15	24.128496	40.272336	87.383988	129.117996	213.74226	0	0	0	0	1.22715	1	18.37998	1
103	13153	0	2118	766234.0677	4333850.031	1	0	7	36.76333999	1	0.815789474	11.26358828	41.27509824	26.293734	0	0	0.701492537	14.18481425	104.9020672	73.525374	0	0	0.638655462	14.35972425	193.652635	133.830252	0	0	0.636942675	15.22879276	277.2180868	196.054938	2.296134	1	15	24.128496	26.293734	73.525374	133.830252	198.351072	0	0	0	0	0	0	2.296134	1
104	13154	0	2118	766234.4279	4333850.126	1	0	9	37.05229822	1	0.810810811	11.31848524	40.43067685	25.85196	0	0	0.705882353	14.09317732	105.2308029	73.661724	0	0	0.641666667	14.33498053	194.8179284	134.490186	0	0	0.641509434	15.19239669	279.9070086	197.636598	2.296134	1	15	24.128496	25.85196	73.661724	134.490186	199.932732	0	0	0	0	0	0	2.296134	1
105	13155	0	2112	766206.9777	4333831.061	1	0	21	27.1696792	1	0.533333333	22.97099621	55.02539733	43.16841	0	0	0.5	19.11887157	84.7149446	63.795438	0	0	0.6	17.53260268	115.9119487	85.502358	5.230386	1	0.595744681	16.23964872	168.610447	120.822462	17.005572	1	1	2.639736	43.16841	63.795438	90.732744	137.828034	0	0	0	0	5.230386	1	17.005572	1
107	13157	0	2109	766209.9836	4333813.637	1	1	25	39.20076582	1	0.857142857	21.89259496	23.56051632	18.29817	0	0	0.818181818	23.26136086	40.64936717	32.462208	0	0	0.53125	19.48637344	87.23277437	66.271554	0	0	0.574468085	17.57221126	104.9026714	77.468616	2.639736	1	1	2.639736	18.29817	32.462208	66.271554	80.108352	0	0	0	0	0	0	2.639736	1
108	13158	0	2112	766208.8867	4333815.023	1	1	28	37.45192607	1	0.875	22.44716018	28.1953294	21.985074	0	0	0.769230769	21.55672303	41.6770743	32.947614	0	0	0.53125	19.48637344	87.23277437	66.271554	0	0	0.583333333	17.39955979	105.2314071	77.604966	2.639736	1	1	2.639736	21.985074	32.947614	66.271554	80.244702	0	0	0	0	0	0	2.639736	1
109	13159	0	2112	766204.845	4333816.283	1	1	26	33.69050506	1	1	22.4053565	28.06049207	21.903264	0	0	0.733333333	20.28464115	43.34135925	33.662088	0	0	0.470588235	19.43598662	89.96005234	67.989564	2.639736	1	0.545454545	18.07542338	103.1653802	76.623246	2.639736	1	1	2.639736	21.903264	33.662088	70.6293	79.262982	0	0	0	0	2.639736	1	2.639736	1
110	13160	0	2112	766192.3119	4333815.987	1	1	6	26.88017719	1	0.9	19.45507646	26.96374955	20.64339	0	0	0.571428571	19.14605517	56.22249029	41.984892	0	0	0.516129032	17.95550055	71.97360781	52.751088	2.639736	1	0.595744681	17.91027018	106.303999	78.72849	3.561462	1	1	2.639736	20.64339	41.984892	55.390824	82.289952	0	0	0	0	2.639736	1	3.561462	1
111	13161	0	2112	766200.6344	4333826.318	1	0	27	23.85144542	1	0.6	19.76233792	56.49883982	42.601194	0	0	0.448275862	18.5038606	70.96898706	52.287498	2.639736	1	0.55	18.4675738	97.39227893	72.543654	2.639736	1	0.631578947	16.96520503	142.5847615	103.604184	17.005572	1	1	2.639736	42.601194	54.927234	75.18339	120.609756	0	0	2.639736	1	2.639736	1	17.005572	1
112	13162	0	2112	766193.1389	4333822.147	1	1	26	21.80722227	1	0.529411765	17.60681686	39.71495369	28.74258	0	0	0.5	18.89126782	65.86523424	48.660588	2.639736	1	0.527777778	18.10682586	84.99422048	62.58465	2.639736	1	0.6	17.3683826	126.3213202	92.134422	13.029606	1	1	2.639736	28.74258	51.300324	65.224386	105.164028	0	0	2.639736	1	2.639736	1	13.029606	1
113	13163	0	2112	766187.4511	4333816.46	1	1	7	24.86786867	1	0.875	17.23368794	17.39148317	12.958704	0	0	0.523809524	17.99027515	48.75406208	35.303742	2.639736	1	0.5625	17.23555964	69.16066767	50.225886	2.639736	1	0.6	17.7077728	106.7789698	78.668496	4.66317	1	1	2.639736	12.958704	37.943478	52.865622	83.331666	0	0	2.639736	1	2.639736	1	4.66317	1
114	13164	0	2112	766180.791	4333815.459	1	1	11	25.16825492	1	0.833333333	12.72137309	7.832434289	5.295834	0	0	0.5	15.56579961	32.0978625	22.465026	2.639736	1	0.617647059	16.76847692	70.03045109	50.607666	2.639736	1	0.666666667	17.16670184	102.5874566	73.934424	3.29967	1	1	2.639736	5.295834	25.104762	53.247402	77.234094	0	0	2.639736	1	2.639736	1	3.29967	1
115	13165	0	2112	766185.0744	4333819.026	1	1	8	21.87680618	1	0.6	15.94365077	19.60148817	13.864068	0	0	0.47826087	18.60718336	56.25234112	41.543118	2.639736	1	0.606060606	17.56238879	73.66064341	53.83098	2.639736	1	0.6	16.95242211	113.3307621	81.504576	11.802456	1	1	2.639736	13.864068	44.182854	56.470716	93.307032	0	0	2.639736	1	2.639736	1	11.802456	1
117	13167	0	2112	766192.1076	4333841.172	1	0	17	10.57862146	1	0.277777778	18.42951597	43.43340721	31.491396	2.639736	1	0.411764706	17.91539948	62.95543804	45.51363	11.802456	1	0.547945205	17.36350276	130.4572671	93.72699	26.768232	1	0.623853211	16.62295343	196.9353565	140.156892	26.768232	1	1	2.639736	34.131132	57.316086	120.495222	166.925124	2.639736	1	11.802456	1	26.768232	1	26.768232	1
118	13168	0	2112	766198.1709	4333839.934	1	0	35	16.64128088	1	0.277777778	18.61530047	44.15445619	32.129514	2.639736	1	0.382352941	18.3059319	69.99604852	51.174882	10.220796	1	0.575	17.50736109	149.6778251	108.660042	24.586632	1	0.596491228	16.88224523	212.5930588	152.335674	26.768232	1	1	2.639736	34.76925	61.395678	133.246674	179.103906	2.639736	1	10.220796	1	24.586632	1	26.768232	1
119	13169	0	2112	766198.0125	4333842.625	1	0	22	16.59098394	1	0.333333333	18.97676598	45.95196191	33.389388	2.639736	1	0.405405405	18.56250701	77.12993096	56.377998	11.447946	1	0.609195402	17.12170487	159.9040667	115.117578	24.586632	1	0.609756098	16.81732529	231.2806654	165.048948	26.768232	1	1	2.639736	36.029124	67.825944	139.70421	191.81718	2.639736	1	11.447946	1	24.586632	1	26.768232	1
120	13170	0	2109	766148.0607	4333839.891	1	0	23	31.89560826	1	1	12.55143265	17.5011436	11.169792	0	0	1	13.21955963	53.74113408	35.265564	0	0	0.898305085	14.13362159	87.13300165	58.832298	8.64459	1	0.76	14.50744323	150.2239396	101.013534	17.987292	1	15	24.128496	11.169792	35.265564	67.476888	119.000826	0	0	0	0	8.64459	1	17.987292	1
121	13171	0	2110	766162.0842	4333830.709	1	0	5	21.83613742	1	1	9.921917377	7.972131822	4.832244	0	0	0.842105263	14.28869017	29.62984585	20.04345	2.639736	1	0.73015873	14.3635074	97.62527079	65.262564	7.384716	1	0.709677419	15.32516752	146.2891369	101.193516	21.565116	1	1	2.639736	4.832244	22.683186	72.64728	122.758632	0	0	2.639736	1	7.384716	1	21.565116	1
122	13172	0	2110	766159.7926	4333830.654	1	0	6	23.92378409	1	1	9.921917377	7.972131822	4.832244	0	0	0.894736842	13.83032096	27.88170394	18.778122	2.639736	1	0.75	14.04188745	102.0304284	67.749588	7.384716	1	0.712765957	15.24918031	146.853271	101.460762	21.565116	1	1	2.639736	4.832244	21.417858	75.134304	123.025878	0	0	2.639736	1	7.384716	1	21.565116	1
123	13173	0	2110	766157.5557	4333829.985	1	0	8	26.23809268	1	1	9.921917377	7.972131822	4.832244	0	0	1	10.46973661	12.95617236	7.77195	0	0	0.765625	13.49197292	91.18531023	59.568588	6.46299	1	0.722222222	15.1644828	141.6465088	97.828398	17.987292	1	1	2.639736	4.832244	7.77195	66.031578	115.81569	0	0	0	0	6.46299	1	17.987292	1
124	13174	0	2110	766158.1502	4333820.744	1	1	7	30.69442209	1	1	6.680194608	4.165216851	1.947078	0	0	1	10.08044566	12.20444645	7.204734	0	0	0.815789474	13.57262746	56.37203283	37.174464	2.639736	1	0.767123288	13.96108036	108.5815407	72.287316	7.384716	1	1	2.639736	1.947078	7.204734	39.8142	79.672032	0	0	0	0	2.639736	1	7.384716	1
125	13175	0	2110	766151.9221	4333821.387	1	1	7	35.31554478	1	1	7.810249676	7.232238156	3.659634	0	0	1	9.660917831	13.17861122	7.6356	0	0	0.939393939	11.40723455	37.24480345	22.710456	2.639736	1	0.826086957	13.40818451	101.9029427	66.67515	2.639736	1	1	2.639736	3.659634	7.6356	25.350192	69.314886	0	0	0	0	2.639736	1	2.639736	1
126	13176	0	2109	766149.3517	4333827.155	1	0	7	34.89293548	1	1	10	11.03915313	6.5448	0	0	1	11.46080276	23.34614194	14.327658	0	0	0.954545455	13.3093777	62.9201487	41.543118	2.639736	1	0.782051282	13.79845137	114.3050355	75.805146	7.384716	1	1	2.639736	6.5448	14.327658	44.182854	83.189862	0	0	0	0	2.639736	1	7.384716	1
127	13177	0	2109	766149.0837	4333818.883	1	1	6	39.06364546	1	1	7.810249676	7.232238156	3.659634	0	0	1	9.660917831	13.17861122	7.6356	0	0	1	11.17714505	31.62854701	19.078092	0	0	0.909090909	12.94360989	75.88333805	49.342338	2.639736	1	1	2.639736	3.659634	7.6356	19.078092	51.982074	0	0	0	0	0	0	2.639736	1
128	13178	0	2109	766146.247	4333823.227	1	1	7	39.34751952	1	1	10	11.03915313	6.5448	0	0	1	10.35679284	18.82765185	11.115252	0	0	1	10.91242783	40.41269904	24.030324	0	0	0.919354839	12.94439558	85.90499354	55.745334	2.639736	1	1	2.639736	6.5448	11.115252	24.030324	58.38507	0	0	0	0	0	0	2.639736	1
129	13179	0	2107	766132.98	4333809.259	1	1	6	57.80730658	0	1	8.65303415	6.211100158	3.266946	0	0	1	9.13600934	12.54121443	6.828408	0	0	0.962962963	9.88264472	25.03072802	14.382198	0	0	0.955555556	10.49656028	45.81855357	27.040932	0	0	1	2.639736	3.266946	6.828408	14.382198	27.040932	0	0	0	0	0	0	0	0
130	13180	0	2109	766137.2644	4333824.012	1	0	8	47.28996055	1	1	9.240379613	11.07138976	6.05394	0	0	1	11.35442984	30.134518	18.281808	0	0	1	10.42556031	39.32986546	23.119506	0	0	0.981818182	12.29634092	70.96039803	45.355464	0	0	1	2.639736	6.05394	18.281808	23.119506	45.355464	0	0	0	0	0	0	0	0
131	13182	0	2109	766136.8941	4333824.64	1	0	9	47.42162404	1	1	9.240379613	11.07138976	6.05394	0	0	1	11.22332228	30.6986521	18.549054	0	0	1	10.56801433	42.38587912	24.973866	0	0	0.982758621	12.17402549	73.74082637	46.882584	0	0	1	2.639736	6.05394	18.549054	24.973866	46.882584	0	0	0	0	0	0	0	0
132	13183	0	2109	766136.6296	4333824.837	1	0	13	47.60508625	1	1	9.240379613	11.07138976	6.05394	0	0	1	11.22332228	30.6986521	18.549054	0	0	1	10.56801433	42.38587912	24.973866	0	0	0.982758621	12.17402549	73.74082637	46.882584	0	0	1	2.639736	6.05394	18.549054	24.973866	46.882584	0	0	0	0	0	0	0	0
133	13184	0	2109	766132.2647	4333838.568	1	0	11	45.53102436	1	1	12.76253709	23.9858996	15.102126	0	0	1	11.55588428	31.10355052	18.936288	0	0	0.981481481	12.20427976	68.82991774	43.866522	0	0	0.987804878	15.17419183	148.823405	102.976974	0	0	15	24.128496	15.102126	18.936288	43.866522	102.976974	0	0	0	0	0	0	0	0
134	13186	0	2109	766130.0793	4333839.958	1	0	16	46.78891165	1	1	11.83215957	20.17898463	12.21696	0	0	1	11.46902182	30.72742024	18.65268	0	0	0.98245614	12.64425534	76.91595344	49.702302	0	0	0.987804878	15.2842977	150.3096597	104.476824	0	0	15	24.128496	12.21696	18.65268	49.702302	104.476824	0	0	0	0	0	0	0	0
135	13187	0	2113	766127.6726	4333845.055	1	0	8	46.9497265	1	1	11.49247245	15.42472095	9.364518	0	0	1	12.96576689	38.03155058	24.755706	0	0	0.984126984	14.29063407	103.47704	70.171164	0	0	0.988372093	15.39216049	159.6705847	111.12525	0	0	15	24.128496	9.364518	24.755706	70.171164	111.12525	0	0	0	0	0	0	0	0
136	13188	0	2113	766127.503	4333846.655	1	0	12	46.58261067	1	1	11.52946536	16.76466264	10.149894	0	0	1	12.96576689	38.03155058	24.755706	0	0	0.984615385	14.69589163	112.1919776	76.563252	0	0	0.988505747	15.39928346	161.7968261	112.521474	0	0	15	24.128496	10.149894	24.755706	76.563252	112.521474	0	0	0	0	0	0	0	0
137	13189	0	2113	766127.61	4333848.661	1	0	9	45.89002169	1	1	10.87360539	18.46825484	10.96254	0	0	1	14.15854109	45.77293146	30.613302	0	0	0.983870968	15.33128785	115.1757548	79.481142	0	0	0.988636364	15.59975233	167.0170441	116.79741	0	0	15	24.128496	10.96254	30.613302	79.481142	116.79741	0	0	0	0	0	0	0	0
138	13190	0	2113	766133.431	4333848.071	1	0	6	40.51287911	1	1	12.44778568	25.67848415	16.056576	0	0	0.964285714	14.03057885	45.05816476	30.062448	0	0	0.984375	15.30624872	117.3954051	81.777276	0	0	0.958762887	15.70980179	180.655432	126.527346	5.34492	1	15	24.128496	16.056576	30.062448	81.777276	131.872266	0	0	0	0	0	0	5.34492	1
139	13191	0	2108	766112.6277	4333821.007	1	0	15	71.5150552	0	1	9.38083152	6.905438262	3.839616	0	0	0.956521739	9.108047087	18.9796636	10.406232	0	0	0.952380952	10.42318843	42.77216508	24.886602	0	0	0.969230769	11.33748039	75.29180588	45.56817	0	0	15	24.128496	3.839616	10.406232	24.886602	45.56817	0	0	0	0	0	0	0	0
140	13192	0	2109	766130.003	4333815.29	1	1	10	57.4268206	0	1	9.398581453	7.927172126	4.33593	0	0	1	9.788949352	15.83274917	8.884566	0	0	0.973684211	10.17995967	36.79367848	21.477852	0	0	0.960784314	10.61260811	52.81604642	31.327776	0	0	1	2.639736	4.33593	8.884566	21.477852	31.327776	0	0	0	0	0	0	0	0
141	13193	0	2107	766129.6579	4333811.484	1	1	8	59.50461569	0	1	9.398581453	7.927172126	4.33593	0	0	1	9.13600934	12.54121443	6.828408	0	0	0.967741935	9.7219406	28.07426191	15.98022	0	0	0.958333333	10.49106763	48.8750309	28.813482	0	0	1	2.639736	4.33593	6.828408	15.98022	28.813482	0	0	0	0	0	0	0	0
142	13194	0	2107	766123.6984	4333812.901	1	1	6	64.14193939	0	1	9.8580839	10.40832547	5.830326	0	0	0.928571429	9.327379053	12.11191766	6.642972	0	0	0.944444444	9.627795409	32.38254079	18.199998	0	0	0.959183673	10.58589743	50.50108431	29.947914	0	0	1	2.639736	5.830326	6.642972	18.199998	29.947914	0	0	0	0	0	0	0	0
143	13195	0	2107	766120.5516	4333812.141	1	1	7	67.31158659	0	1	9.714679614	7.34130416	4.11777	0	0	0.941176471	9.071610532	14.09579715	7.630146	0	0	0.942857143	9.692412349	31.81840668	17.932752	0	0	0.959183673	10.65890449	51.12693215	30.362418	0	0	1	2.639736	4.11777	7.630146	17.932752	30.362418	0	0	0	0	0	0	0	0
144	13196	0	2108	766113.95	4333815.998	1	1	14	71.93706058	0	0.909090909	9.065418809	9.044896356	4.930416	0	0	0.913043478	9.757939911	21.05592387	11.94426	0	0	0.945945946	10.09147352	35.77660396	20.550672	0	0	0.964912281	11.24917151	64.89466999	39.339702	0	0	1	2.639736	4.930416	11.94426	20.550672	39.339702	0	0	0	0	0	0	0	0
145	13197	0	2108	766110.2337	4333811.555	1	1	7	77.00417884	0	0.916666667	8.779711461	9.352890774	5.04495	0	0	0.9	9.869143833	18.59006179	10.624392	0	0	0.933333333	10.79814799	32.22755793	19.078092	0	0	0.962962963	10.3833913	54.7534726	31.753188	0	0	1	2.639736	5.04495	10.624392	19.078092	31.753188	0	0	0	0	0	0	0	0
146	13198	0	2108	766101.4519	4333798.307	1	1	8	90.5799751	0	0.8	9.49210198	8.682029568	4.914054	0	0	0.857142857	10.78027299	15.00549629	8.873658	0	0	0.916666667	9.977057014	22.72799603	13.029606	0	0	0.944444444	10.64320336	37.88175008	22.241412	0	0	1	2.639736	4.914054	8.873658	13.029606	22.241412	0	0	0	0	0	0	0	0
147	13199	0	2108	766099.835	4333798.129	1	1	9	92.09473646	0	0.8	9.49210198	8.682029568	4.914054	0	0	0.846153846	10.38490028	13.08847705	7.646508	0	0	0.92	10.34987923	25.07152604	14.605812	0	0	0.944444444	10.64320336	37.88175008	22.241412	0	0	1	2.639736	4.914054	7.646508	14.605812	22.241412	0	0	0	0	0	0	0	0
150	13202	0	2108	766095.5814	4333805.773	1	1	6	92.75523962	0	0.818181818	10.25581875	10.80827098	6.310278	0	0	0.857142857	11.34837937	16.35838142	9.833562	0	0	0.941176471	10.40503272	34.63970599	20.076174	0	0	0.958333333	10.43431838	49.13543835	28.502604	0	0	1	2.639736	6.310278	9.833562	20.076174	28.502604	0	0	0	0	0	0	0	0
151	13203	0	2108	766090.3801	4333802.479	1	1	11	98.81909988	0	0.8	10.52615789	10.24413688	6.043032	0	0	0.866666667	10.3214986	14.94620522	8.715492	0	0	0.9375	10.48361817	32.94073456	19.181718	0	0	0.954545455	10.88054979	48.15877907	28.409886	0	0	1	2.639736	6.043032	8.715492	19.181718	28.409886	0	0	0	0	0	0	0	0
152	13204	0	2108	766099.2744	4333811.381	1	1	8	87.30925778	0	0.846153846	11.01746865	14.44136218	8.606412	0	0	0.894736842	10.47804723	19.35826781	11.377044	0	0	0.945945946	10.6390408	38.932751	22.841352	0	0	0.966101695	10.60939782	62.23378808	36.220014	0	0	1	2.639736	8.606412	11.377044	22.841352	36.220014	0	0	0	0	0	0	0	0
153	13205	0	2108	766093.3508	4333807.616	1	1	5	94.1645898	0	0.818181818	10.25581875	10.80827098	6.310278	0	0	0.875	11.53256259	19.14239808	11.606112	0	0	0.941176471	11.02670555	37.8685334	22.546836	0	0	0.964912281	10.54314444	59.40049079	34.556544	0	0	1	2.639736	6.310278	11.606112	22.546836	34.556544	0	0	0	0	0	0	0	0
154	13206	0	2108	766093.4585	4333809.128	1	1	8	93.54399492	0	0.818181818	10.25581875	10.80827098	6.310278	0	0	0.882352941	11.31630786	19.70653219	11.873358	0	0	0.944444444	10.97218706	39.8685334	23.637636	0	0	0.964912281	10.54314444	59.40049079	34.556544	0	0	1	2.639736	6.310278	11.873358	23.637636	34.556544	0	0	0	0	0	0	0	0
155	13207	0	2108	766091.1854	4333818.075	1	0	16	91.39828434	0	0.875	12.32882801	10.6037874	6.632064	0	0	0.923076923	11.52088405	31.12727048	18.821754	0	0	0.961538462	10.58936331	54.57065718	31.802274	0	0	0.971830986	10.70540209	75.47026027	44.379198	0	0	15	24.128496	6.632064	18.821754	31.802274	44.379198	0	0	0	0	0	0	0	0
156	13208	0	2108	766104.2973	4333830.329	1	0	6	74.19505679	0	1	11.52774431	10.78383184	6.522984	0	0	1	10.25978352	18.72980876	10.908	0	0	0.964912281	10.89583857	62.3517126	36.907218	0	0	0.976470588	12.79981618	117.6916936	75.952404	0	0	15	24.128496	6.522984	10.908	36.907218	75.952404	0	0	0	0	0	0	0	0
157	13209	0	2108	766104.6276	4333830.614	1	0	7	73.77610574	0	1	11.00908716	11.0136087	6.610248	0	0	1	10.32115865	18.96520717	11.038896	0	0	0.964912281	10.89583857	62.3517126	36.907218	0	0	0.976190476	12.85912683	117.2512069	75.75606	0	0	15	24.128496	6.610248	11.038896	36.907218	75.75606	0	0	0	0	0	0	0	0
158	13210	0	2108	766099.8815	4333835.781	1	0	7	76.2390219	0	1	10.06644591	8.545810823	4.974048	0	0	1	11.74734012	28.13987877	17.310996	0	0	0.965517241	12.76782054	79.33138721	51.56757	0	0	0.978723404	13.28332822	138.3041752	90.460044	0	0	15	24.128496	4.974048	17.310996	51.56757	90.460044	0	0	0	0	0	0	0	0
159	13211	0	2108	766097.6558	4333841.776	1	0	19	76.60012158	0	1	11.40801723	16.08773767	9.937188	0	0	1	12.41772926	32.48834934	21.02517	0	0	1	13.81502221	97.14961735	64.537182	0	0	0.980769231	14.29732358	173.0836579	115.946586	0	0	15	24.128496	9.937188	21.02517	64.537182	115.946586	0	0	0	0	0	0	0	0
160	13212	0	2110	766097.5099	4333848.521	1	0	11	74.82073232	0	1	13.88987298	21.6135794	14.731254	0	0	1	14.96372425	39.76915628	28.0881	0	0	1	14.89060639	111.4595252	76.186926	0	0	1	15.21737913	186.8420622	128.82348	0	0	15	24.128496	14.731254	28.0881	76.186926	128.82348	0	0	0	0	0	0	0	0
161	13213	0	2110	766107.6467	4333844.876	1	0	12	66.15085149	0	1	11.18033989	15.48657845	9.5445	0	0	1	14.41943133	41.55052338	28.349892	0	0	1	14.17744688	90.79220246	61.390224	0	0	0.99	14.81316982	174.2842283	119.677122	0	0	15	24.128496	9.5445	28.349892	61.390224	119.677122	0	0	0	0	0	0	0	0
162	13214	0	2110	766065.5594	4333831.022	1	0	10	110.3990016	0	1	11.11958458	35.60213083	20.905182	0	0	0.951219512	10.85042429	45.08066941	26.326458	0	0	0.951612903	12.10638328	80.20439834	49.560498	0	0	0.96039604	12.8436909	142.8725672	90.869094	0	0	15	24.128496	20.905182	26.326458	49.560498	90.869094	0	0	0	0	0	0	0	0
163	13215	0	2110	766065.4588	4333838.332	1	0	15	108.2724535	0	1	10.65363788	25.71106884	14.856696	0	0	0.951219512	11.77222858	50.57695908	30.989628	0	0	0.964285714	13.39509505	127.6211823	82.202688	0	0	0.965517241	14.07032828	187.8230187	125.25111	0	0	11	9.440874	14.856696	30.989628	82.202688	125.25111	0	0	0	0	0	0	0	0
164	13216	0	2108	766065.6101	4333844.743	1	0	12	101.8798724	0	1	11.31923142	27.87009529	16.77105	0	0	1	13.14534138	58.85956323	37.698048	0	0	0.969387755	14.05383236	159.779593	105.567624	0	0	0.965517241	14.38749457	194.8265871	130.961448	0	0	11	9.440874	16.77105	37.698048	105.567624	130.961448	0	0	0	0	0	0	0	0
165	13217	0	2110	766067.8112	4333842.382	1	0	6	104.3853633	0	1	11.48912529	29.78711453	17.9982	0	0	1	13.04278673	50.79479075	32.473116	0	0	0.968421053	13.98645962	154.3303573	101.357136	0	0	0.965517241	14.39019062	194.9255459	131.010534	0	0	11	9.440874	17.9982	32.473116	101.357136	131.010534	0	0	0	0	0	0	0	0
166	13218	0	2108	766068.7473	4333848.719	1	0	4	98.15094406	0	1	12.33693641	26.23020664	16.601976	0	0	1	14.3334158	79.3361914	52.663824	0	0	0.978947368	14.66790266	165.5358215	111.474306	0	0	0.965811966	14.84593242	206.5293154	140.642298	0	0	11	9.440874	16.601976	52.663824	111.474306	140.642298	0	0	0	0	0	0	0	0
167	13219	0	2110	766071.4042	4333843.436	1	0	13	101.3685167	0	1	10.55935604	25.35273369	14.594904	0	0	1	12.62273082	45.33541247	28.677132	0	0	0.977777778	14.01071019	145.8176107	96.355818	0	0	0.974137931	14.21054732	191.5340311	127.75995	0	0	15	24.128496	14.594904	28.677132	96.355818	127.75995	0	0	0	0	0	0	0	0
168	13220	0	2110	766072.9807	4333843.27	1	0	7	99.88044251	0	1	10.55935604	25.35273369	14.594904	0	0	1	12.6419216	45.68378456	28.764396	0	0	0.977272727	14.00324638	142.5036308	94.114224	0	0	0.974137931	14.1777509	190.634576	127.170918	0	0	15	24.128496	14.594904	28.764396	94.114224	127.170918	0	0	0	0	0	0	0	0
169	13221	0	2108	766075.0511	4333844.471	1	0	9	97.57964035	0	1	10.46900186	26.05170513	14.94396	0	0	1	13.74595284	64.00964476	42.252138	0	0	0.976470588	14.13090064	139.217385	92.570742	0	0	0.974358974	14.20906175	193.1925655	128.834388	0	0	15	24.128496	14.94396	42.252138	92.570742	128.834388	0	0	0	0	0	0	0	0
170	13222	0	2110	766074.5624	4333838.79	1	0	10	99.56742886	0	1	10.89036271	27.6962637	16.17111	0	0	1	11.82819724	40.12705338	24.417558	0	0	0.975308642	13.71986035	126.7816144	83.157138	0	0	0.965811966	13.89428955	186.3532272	123.189498	0	0	15	24.128496	16.17111	24.417558	83.157138	123.189498	0	0	0	0	0	0	0	0
171	13223	0	2110	766078.7119	4333842.37	1	0	8	94.57710675	0	1	10.79544657	26.23867652	15.254838	0	0	1	11.44817042	39.17362163	23.58855	0	0	0.975609756	14.20537514	135.4914757	90.247338	0	0	0.982608696	14.28346566	191.6975536	127.961748	0	0	15	24.128496	15.254838	23.58855	90.247338	127.961748	0	0	0	0	0	0	0	0
172	13224	0	2110	766071.8189	4333835.875	1	0	16	103.0634949	0	1	10.88577053	26.53097038	15.511176	0	0	1	11.44287525	39.15622746	23.566734	0	0	0.973333333	13.03891611	108.1206693	69.543954	0	0	0.965217391	13.6798805	178.7114358	117.375534	0	0	15	24.128496	15.511176	23.566734	69.543954	117.375534	0	0	0	0	0	0	0	0
173	13225	0	2110	766074.5928	4333832.418	1	0	6	101.3350644	0	1	10.72988512	24.81489841	14.442192	0	0	1	11.58200575	42.82445489	25.60653	0	0	0.96875	11.54001192	76.27571972	46.484442	0	0	0.952830189	13.19162113	155.3785068	100.604484	0	0	15	24.128496	14.442192	25.60653	46.484442	100.604484	0	0	0	0	0	0	0	0
